,Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
2191,2191,680e04ca-96db-44f5-bd96-d22bff55abf9,zayed omar,https://play-lh.googleusercontent.com/a-/ALV-UjXYkZhcr1zTUE8tAsQ-mSfUrD7CJRQJ4Rdihfgp9vSN4JXahNA,Very useful app for bd citizen. Easy to use and charge is low comparing to others. Government app hisebe charge aro komano uchit.,4,4,1.0.59.02,2021-01-07 15:20:34,"আপনার রিভিউ এর জন্য ধন্যবাদ। গ্রাহক সেবার মান উন্নয়নে আমরা নিয়মিত কাজ করে যাচ্ছি। নগদের সাথে থাকুন, বেশি লাভে থাকুন।
দেশি নগদে বেশি লাভ
",2022-08-06 15:28:45,1.0.59.02
2192,2192,ac91f9ab-ae55-4150-962d-a76f277d8c2a,Md. Uzzal Hossain,https://play-lh.googleusercontent.com/a-/ALV-UjWNrghP2oo8k8YkC6dA_i5lE0dz0m7Mb0FMn80QTTIuN2pPxQKi,"Poor customer care service, server errors etc. Cheaper isn’t always better.",1,2,,2021-09-04 05:52:33,We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.,2022-08-18 13:54:50,
2193,2193,5fc5c08b-8e30-49d7-9c98-6d8a5c518bf0,Ashish Biswas,https://play-lh.googleusercontent.com/a-/ALV-UjXNeXnGJOHtroLAgPz82O7k0djQr-CV62yDJi7QJ5gYprrQylm5,Worthless Application. Not Working proper. Every time Error showing. Time waste,1,0,1.1.52.01,2024-03-12 00:56:31,,,1.1.52.01
2194,2194,fee1c90d-a1f9-4589-9c3c-371010ee8415,Samiul Islam Sami,https://play-lh.googleusercontent.com/a-/ALV-UjWylZdqwLSmv2RHwQEd1qdNgka7ttNhzj69dafYN_wzckGYyOc,Totally unprofessional service provider. Not recommanded. Fatu service never ever seen. Good bye Nagad.,1,10,1.0.77.01,2021-09-05 21:56:40,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-08-15 20:30:13,1.0.77.01
2195,2195,6218c807-3077-42ab-91bb-366d8b319eed,Al Imran Bhuiyan Rafi,https://play-lh.googleusercontent.com/a/ACg8ocKqI8eYDU-FRinlRXqSgx4oG-ozJy28revtS4VZPwI-_CVVtQ=mo,These apps are very helpful apps. Transactions can be done very easily through this. I am very happy to use the app❤️❤️,5,15,1.0.78.04,2021-09-08 15:21:38,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh",2022-08-08 20:03:23,1.0.78.04
2196,2196,38e1b4b3-b792-4c2e-908c-ce6ec9b5ab93,Tohin Hossain,https://play-lh.googleusercontent.com/a-/ALV-UjVGMvnP9fu34gkCE8__CP3IC_X6n_-VNgYZYnpL4NZK7eXwt8JA,Account suspended without prior notification..!! Acted like a theif.,1,26,1.0.77.01,2021-09-06 12:17:57,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-08-15 19:21:25,1.0.77.01
2197,2197,73579ad9-b6ac-493a-8ab0-e7e7f17de294,Ankur Chakraborty,https://play-lh.googleusercontent.com/a/ACg8ocJ1R63nyzvKmwxGftkPv2I9v-lwRlwf3dBvwoeBqjF_lUqhjQ=mo,This app has glitch. When i've got the otp then the app doesnot work. We need solution for this.,1,2,1.0.94.01,2022-01-03 13:02:24,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
",2022-05-21 13:18:52,1.0.94.01
2198,2198,39fc07b0-013d-4234-a775-27ffd4b2b072,Jubaer Sikder,https://play-lh.googleusercontent.com/a/ACg8ocJGq6ncQ13K-8p0vps4AYun-IaqW8TmYIx1RNHkIhrZ0hzN=mo,"It's really good app for money transfer, mobile recharge, cash in and cash out Thank you",5,10,1.0.62.01,2021-02-23 18:06:03,Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits. Deshi Nagad E Beshi Labh,2022-08-12 16:00:14,1.0.62.01
2199,2199,e90344cd-51e0-4c4f-bd0c-2cc2975e68ed,Majharul Haque,https://play-lh.googleusercontent.com/a-/ALV-UjWwYnu8vFHV3UByWxb4I5T0amDmXqNwj5lHSX7Heq2og7ur_FWxpw,I can't use my money anymore but I can add money that's all. It's a scammer app.,3,3,1.1.19.05,2022-09-09 21:11:40,"Thank you for your review. We are constantly working to improve the quality of services. Stay with Nagad and enjoy more benefits.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
Deshi Nagad E Beshi Labh
",2022-11-01 13:42:56,1.1.19.05
2200,2200,35fd8fa3-adb2-4adf-a700-7cca6d6220d7,LUNA LEAH,https://play-lh.googleusercontent.com/a-/ALV-UjUC-rk7PrSIOWEedP_lSreel2n2DbcxY5LJZNJHFVznCqzTaio,"That's one of the best app in Bangladesh. That's payout Charge is low. All of that, It's a best app. Thanks",5,1,,2021-06-19 21:27:47,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-08-07 22:45:32,
2201,2201,6bc947a6-450a-432b-a23c-9656b9e844bf,Sirajum Monira Moni,https://play-lh.googleusercontent.com/a-/ALV-UjU1km4S0KboVDDBefFFONnJSjiJmme54fqDCcVKWmrAqya1pUZS,Everything was easy. But when it came to otp it just didn't work! I tried thrice but I didn't receive otp code.,4,26,1.0.71.01,2021-07-03 18:08:25,"Thank you for your review. We are constantly working to improve the quality of services. Stay with Nagad and enjoy more benefits.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
Deshi Nagad E Beshi Labh",2022-08-04 15:42:58,1.0.71.01
2202,2202,6073110c-8782-4aef-b531-71ab6efda16f,Nusrat Kaniz Khan,https://play-lh.googleusercontent.com/a/ACg8ocKFeAqvkVsUEImBUrPpPWkUmL_ASBSwWvsmD5My8VjAB0IrpQ=mo,It has featured that it will cash back 20 tk after first 20 tk recharge.. But I didn't do that..even 1 tk cash back..Nagad is disgusting.,1,0,1.0.62.01,2021-03-17 15:54:19,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-08-16 16:12:42,1.0.62.01
2203,2203,357323bc-61ed-4399-a210-83edcff0373b,Shuvo Devnath,https://play-lh.googleusercontent.com/a-/ALV-UjX5ra42755ZYzICb93bYOm_Ry0NmfzI3hux0ITvVM0_O3-RLOqGLQ,Keyboard not opening while verifying NAGAD app. Please solve it soon.,2,9,1.1.38.01,2023-03-28 12:08:19,,,1.1.38.01
2204,2204,98a72fdb-5ecc-4947-aebe-48c574fc8e7c,Winter Bear,https://play-lh.googleusercontent.com/a-/ALV-UjXJ_gp-K97aT2KypOsVhogssDzNhdXoybpoA9Y9Ndz3bMXF3ec4,The worst app ever. I can't cash out from this app😡the helpline number also not working...nonsense😡,1,1,1.1.16.01,2022-07-18 10:55:06,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-08-04 18:58:57,1.1.16.01
2205,2205,8f358489-ef6e-4535-aebe-eef554619bc6,Jobayer Bin Showkat,https://play-lh.googleusercontent.com/a/ACg8ocIPvk5bFxhjKcH0Mk4c8M7AXsPlJm4dqCCKID34NVBmb1Rp5Q=mo,"Please fix self registration selfie option, not taking photo after blinking. Can not go out in quarantine to register.",5,4,1.0.28.01,2020-06-20 10:56:38,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
Deshi Nagad E Beshi Labh
",2022-08-04 21:01:22,1.0.28.01
2206,2206,c1dc667b-e8f1-4fa3-bc3d-1b8bd12ea92e,Fariya Emu,https://play-lh.googleusercontent.com/a-/ALV-UjWTr3fhk1wQ87wVMBUBjH3blZr3fyhE3tUYGGtuQ7E-W2nD1Nc,The app is really nice.It’s performance is too good.I can easily recharge money with anyone.,5,2,1.1.09.01,2022-07-21 13:10:48,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-08-01 12:44:58,1.1.09.01
2207,2207,3dc45178-adee-4f47-9b20-9255b3d77581,abduljabber abduljabberantor,https://play-lh.googleusercontent.com/a/ACg8ocLdUpf84ZsmbJ-aqkodX77XtE4lLacVGX4rxxhXb-1qManQhg=mo,Totally disgusting application.. I can't even insert OTP to run the app.,1,1,1.0.63.03,2021-05-13 15:49:44,We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad. Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad,2022-08-18 10:32:19,1.0.63.03
2208,2208,e797cbe2-66a9-4db7-8be1-910c850eaad5,Bf Nexus,https://play-lh.googleusercontent.com/a/ACg8ocKDViPEjtMz6fEnBlIHiLaZh4R8_Tz3xINqIGlHOs1PpZZpEw=mo,"I Lost 100 tk Apk history is saying recharged and sim use has no info about recharge nor it gave sms, also I didn't get my money back",1,0,,2024-03-07 20:05:42,,,
2209,2209,703a4681-538a-43f0-ad71-39ebf9b29241,Md. Matiur Rahman,https://play-lh.googleusercontent.com/a-/ALV-UjWapvwiPY7c0cIuBI4rwtAZUY3vE6bAKbWjnoBNBHL5chbp9Msb,Worst app ever.Can't sign up without calling call center which is totally impossible.Poor service ever.,1,74,1.0.71.01,2021-06-23 16:50:58,We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.,2022-08-18 13:41:26,1.0.71.01
2210,2210,c7cfca3c-540e-447d-9126-5d07f7dfc8ee,Md Golam Noor,https://play-lh.googleusercontent.com/a-/ALV-UjXXxsO2hEeiNPbnzebohaZ7huZmnvmBTKBJ38PtqceCskXHGKk,Worst app. Why should I insert my sim to sim 1 to recharge? And your offers are so bad. Really disappointed.,1,8,1.1.01.02,2022-02-28 16:06:29,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-04-24 12:51:03,1.1.01.02
2211,2211,c79d829a-e840-4168-a1e1-5d998211fa14,Amir Hosain,https://play-lh.googleusercontent.com/a-/ALV-UjWel47xNeNKubmpde942PKSnYDpDkVKzHFwQXkFa3BEHg1YMpKH,"Unprotected and unprofessional service, at any time fund may reduce zero. Unlicensed organisation. In a word, worst service.",1,12,1.0.77.01,2021-09-07 11:05:46,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
",2022-08-15 17:54:43,1.0.77.01
2212,2212,f20eeb30-1c97-4082-8214-6b88bb672d94,Sium Mahamud Tanmoy,https://play-lh.googleusercontent.com/a-/ALV-UjUqxntoTvhUJ7UQwg7bwTO6YtuV-3Is4fseOE6QfBnc0oHOiIAj,"Very poor app, error while scanning qr code and customers service is trash,,,",1,6,1.0.94.01,2022-01-23 03:25:14,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-05-13 15:26:22,1.0.94.01
2213,2213,fec41009-30fd-429b-846c-6d8e543f58ea,MD. Sazid,https://play-lh.googleusercontent.com/a-/ALV-UjVl_xtpbfKUkYzM7eRJ2GZDtR0JWk-bEMp7f15mVPofnGkMf_k,Found problem with updating. It is problematic when the app doesn't work without updating,3,19,1.0.78.04,2021-09-25 03:00:30,"Thank you for your review. We are constantly working to improve the quality of services. Stay with Nagad and enjoy more benefits.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
Deshi Nagad E Beshi Labh
",2022-08-03 10:53:13,1.0.78.04
2214,2214,1d7eecf5-0181-4263-af97-acf0c716ef53,Tanzina Neha Aiub,https://play-lh.googleusercontent.com/a/ACg8ocKatwJXmMfcvZv5hYE0PwaKZRq8mQKv93D4WlyqUUEgr9140RQ=mo,Face Server error problem for a long time.. need to update.,1,0,,2021-02-02 01:10:39,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2022-08-16 13:16:15,
2215,2215,c3dc7986-f5b2-47ec-affa-21f2ef398840,Rob sarder,https://play-lh.googleusercontent.com/a-/ALV-UjVDqbW9Y4lB4UqNkURTa2ZZOlGWmUXlF7e_tI5_nmdqWZdL8LtZ,"Bad experience, can't open NAGAD. Shows check your internet connection and try again.",1,3,,2022-11-28 07:52:02,,,
2216,2216,d46408ab-5ee6-4442-869c-41aea10a2e62,Ad2 Air wg,https://play-lh.googleusercontent.com/a/ACg8ocJmBylNvyFnZYg6tw-u46RsiUuAicHTMc0G_5c5ipe8ihHmhQ=mo,"Very poor app, I was trying to register number of time but couldn’t.",1,1,1.0.56.01,2020-12-16 15:21:23,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-08-18 13:47:42,1.0.56.01
2217,2217,278d1e61-e787-49e9-853f-e397222010d9,Abdul momin,https://play-lh.googleusercontent.com/a-/ALV-UjVdlR7kKy0kYYow_YpLhQlYNvx_L-qZxQcSHrpLsCP4vLwCLh09,"Very bad service cannot' work, server fown. It’s totally bad experience",1,47,1.0.77.01,2021-09-04 13:31:38,We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.,2022-08-16 10:42:27,1.0.77.01
2218,2218,7f9d35be-f105-4072-90ba-b04d7bb3a7fe,Musfiqul Islam Prince,https://play-lh.googleusercontent.com/a-/ALV-UjWUtb-a12Q0czx2mRIPJCtlwsJ9pMokXx55C9PgdoyMikI7XL7I,"I can not log into my account. It shows 'cannot connect the server,please check your internet connection '.",1,122,1.0.63.03,2021-03-30 21:15:15,We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad. Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad,2022-08-16 09:23:09,1.0.63.03
2219,2219,ed9954ed-e171-4635-bd8e-2cbc93e8405a,Farhan Miraz,https://play-lh.googleusercontent.com/a-/ALV-UjXg4qhmE6eNGLftpbcHQlQDkMuVSv4mndzcyPDas6MRRe3ljD8,I am really dispoint using app Every time want to longin thay ask sim slot 1 can login when my sim in slot 1 why they ask same question??,1,0,1.0.41.01,2021-03-13 16:19:16,,,1.0.41.01
2220,2220,626874b7-1fce-467c-a7b5-7ead5b069cc3,Muhammad Nurul Alam Rashed,https://play-lh.googleusercontent.com/a-/ALV-UjWSwn_dR4DVGVxkX9rSrsEsHNpO5XEZreYC8kh002nsbUYJbnLQ,"Too much poor service, also delayed providing service maximum time!",2,8,1.1.22.03,2022-11-15 23:54:37,,,1.1.22.03
2221,2221,fe3c8bb0-9931-4cfb-b496-f8213fe336fa,jobayerhossain onike,https://play-lh.googleusercontent.com/a-/ALV-UjXBgkjp7n6zc4f75Y48Gex91RqCh2IUNrna3UX3w9AOMUwkr3qp,Easy to use app. Low charge during transction. Most important easy to open an account on this app,5,7,1.0.77.01,2021-09-05 17:05:30,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-08-09 19:37:39,1.0.77.01
2222,2222,8017bbe6-f9c7-4d5c-8a21-05e886399d46,Kazi Redwan Alam,https://play-lh.googleusercontent.com/a-/ALV-UjWW2gcaVJckDM1An6jVQffz6GJ6iFt8oKR1I2uCkF3WCzmjPwkHNQ,Camera scanning isn't working at all. Try to fix this issue as soon as possible.,2,9,1.0.63.03,2021-04-27 20:17:55,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2022-08-08 18:14:37,1.0.63.03
2223,2223,646da7d3-c341-47a9-8927-312dc306b959,Tasnia Chowdhury,https://play-lh.googleusercontent.com/a/ACg8ocKaFsIqq_85Fy3Ss27qLRI2vI9uK0hR0J-LK3yM_KdZI2w8LQ=mo,Can't reset my password. Helpline isn't working as well Why they are working 😤,1,1,1.1.09.01,2022-06-19 22:20:38,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-08-08 13:54:47,1.1.09.01
2224,2224,c957f349-9da0-4493-aeec-442543577c84,Md Abul Bashar,https://play-lh.googleusercontent.com/a-/ALV-UjU9E2AC_1cpGN9Rme4XmbQO4eP7gx_ZQrnjIcsQN-BBlxUdSgN6Rw,None can pay bill of credit card except lankbangla. So please add the option of pay bill of any visa card bill pay.,3,0,1.0.57.02,2020-12-22 06:22:42,"Thank you for your review. We are constantly working to improve the quality of services. Stay with Nagad and enjoy more benefits.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
Deshi Nagad E Beshi Labh
",2022-08-07 12:23:49,1.0.57.02
2225,2225,aa5d0e8d-d4ec-40ff-8e62-1283065862bf,jsbysj halwghsv,https://play-lh.googleusercontent.com/a/ACg8ocJnGtOU9SN_q9jFO35utY1AsvnX_0Hj7NxR4Yq4iE-9ddvk_w=mo,"Easy and very simple, good option. Keep it up.",5,1,,2021-01-27 01:37:45,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh.
",2022-08-12 22:46:25,
2226,2226,22f0e82e-92b0-4903-b2cf-dc0387592dd3,LesaR vAi,https://play-lh.googleusercontent.com/a-/ALV-UjWnjKZfM-aqoZk_7g2sFDB2QeL50Bw73hp6ENerQZF6cARtRWqI,"This is soo much incredible app as well as Smart but if it has new something better than other, it will be Unique for usar",5,9,1.1.16.01,2022-07-22 22:12:19,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-07-31 20:22:40,1.1.16.01
